LotArea,LotFrontage,LotShape,LotConfig,LandContour,LandSlope,Neighborhood,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,Fireplaces,FireplaceQu,GarageArea,GarageQual,GarageCond,WoodDeckSF,PoolArea,YrSold,SalePrice,AgeSinceRemod/Add,TotRms,PorchArea,LocationRank,OverallQualCond,ExterQualCond,BsmtQualCond,GarageQualCond
7200,60,Reg,Corner,Lvl,Gtl,OldTown,5,7,3,4,3,3,788,3,1,804,4,2,4,240,3,3,0,0,2010,119000,18,5,154,2,35,12,9,9
7590,69,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,864,3,1,1812,3,1,3,264,3,3,0,0,2007,169500,45,7,168,2,25,9,9,9
8795,69,IR1,Inside,Lvl,Gtl,Gilbert,7,5,4,3,4,3,952,5,1,2256,4,1,3,554,3,3,224,0,2009,236000,9,8,54,2,35,12,12,9
3843,44,IR1,Inside,HLS,Mod,Crawfor,8,5,5,3,5,3,1596,5,1,1648,5,1,4,525,3,3,162,0,2008,294464,0,7,206,3,40,15,15,9
11075,85,Reg,Inside,Lvl,Gtl,NAmes,6,5,3,3,2,3,952,3,1,2112,3,2,4,576,3,3,280,0,2008,206900,39,8,0,2,30,9,6,9
10142,76,IR1,Inside,Lvl,Gtl,SawyerW,7,5,4,3,4,3,956,5,1,2084,4,0,0,618,3,3,0,0,2010,233000,6,9,45,3,35,12,12,9
7741,56,Reg,Inside,Lvl,Gtl,OldTown,6,5,3,3,3,2,1032,4,0,1032,3,0,0,280,3,3,0,0,2006,108000,56,4,112,2,30,9,6,9
8139,65,Reg,Inside,Lvl,Gtl,Gilbert,6,5,3,3,4,3,680,4,1,1470,3,1,3,420,3,3,192,0,2008,165000,12,7,49,2,30,9,12,9
8982,45,IR1,CulDSac,Lvl,Gtl,CollgCr,5,5,3,3,4,3,1040,3,1,1040,3,0,0,748,3,3,0,0,2007,134900,30,6,0,3,25,9,12,9
6120,51,Reg,Inside,Lvl,Gtl,BrkSide,5,7,4,3,3,3,884,5,1,884,3,0,0,240,3,3,0,0,2007,113000,57,4,136,2,35,12,9,9
16561,70,IR2,Inside,Low,Mod,CollgCr,5,5,3,3,4,3,1097,5,1,1097,3,0,0,242,3,3,306,0,2007,147900,11,7,0,3,25,9,12,9
4060,56,Reg,Corner,Lvl,Gtl,Edwards,5,8,3,3,2,3,864,5,1,864,3,0,0,0,0,0,0,0,2009,99900,59,4,96,1,40,9,6,0
2308,24,Reg,FR2,Lvl,Gtl,NPkVill,6,6,3,3,4,3,855,4,1,1456,3,0,0,460,3,3,0,0,2008,143000,33,8,0,2,36,9,12,9
6240,52,Reg,Inside,Lvl,Gtl,BrkSide,6,6,3,3,3,3,816,3,1,1176,3,1,4,528,3,3,112,0,2006,114500,56,5,0,2,36,9,9,9
8789,69,IR1,Inside,Lvl,Gtl,Sawyer,5,6,3,3,3,3,912,3,1,941,3,1,1,288,3,3,64,0,2006,129200,39,5,0,1,30,9,9,9
5587,64,IR1,Inside,HLS,Mod,Crawfor,8,5,5,3,5,3,1600,5,1,1652,4,1,4,482,3,3,162,0,2008,392500,0,7,206,3,40,15,15,9
9042,66,Reg,Inside,Lvl,Gtl,Crawfor,7,9,5,4,3,4,1152,5,1,2340,4,2,4,252,3,3,0,0,2010,266500,4,7,60,3,63,20,12,9
8923,57,IR1,Inside,Lvl,Gtl,Gilbert,7,5,4,3,4,3,384,4,1,1382,3,1,3,396,3,3,256,0,2009,177500,11,7,0,2,35,12,12,9
12518,75,IR1,Inside,Lvl,Gtl,Mitchel,5,7,3,3,3,3,1008,4,1,1008,4,0,0,384,3,3,144,0,2009,139500,41,5,0,2,35,9,9,9
11069,85,Reg,Corner,Lvl,Gtl,CollgCr,6,5,4,3,4,3,608,5,1,1396,4,1,4,440,3,3,100,0,2009,170000,2,7,36,3,30,12,12,9
8800,80,Reg,Inside,Lvl,Gtl,NAmes,6,7,3,4,3,3,845,5,1,2154,3,1,4,539,3,3,0,0,2007,224500,10,9,161,2,42,12,9,9
13262,96,IR1,Inside,Lvl,Gtl,NridgHt,8,5,4,3,4,3,1082,5,1,2400,4,1,4,730,3,3,114,0,2009,290000,5,9,40,4,40,12,12,9
7758,69,Reg,Corner,Lvl,Gtl,IDOTRR,7,4,3,2,3,3,1040,5,1,1818,3,2,3,240,3,3,0,0,2007,169500,57,7,184,1,28,6,9,9
12118,43,IR1,CulDSac,Lvl,Gtl,Mitchel,7,5,4,3,5,3,1710,5,1,1710,4,1,4,550,3,3,100,0,2009,240000,4,6,228,2,35,12,15,9
9600,80,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,4,3,3,1078,5,1,1150,3,0,0,288,3,3,0,0,2007,144000,52,5,175,2,30,12,9,9
9500,100,Reg,Corner,Lvl,Gtl,NAmes,6,6,3,3,3,3,816,3,1,1977,3,1,3,540,3,3,0,0,2007,165000,29,8,52,2,36,9,9,9
7175,50,Reg,Inside,Lvl,Gtl,SawyerW,6,5,4,3,4,3,1332,4,1,1332,4,0,0,542,3,3,0,0,2009,145000,18,5,60,3,30,12,12,9
11200,69,IR1,CulDSac,Lvl,Gtl,Edwards,5,3,3,2,3,3,1250,5,1,1298,3,0,0,504,3,2,0,0,2010,114000,46,6,144,1,15,6,9,6
14226,110,Reg,Corner,Lvl,Gtl,NridgHt,8,5,4,3,4,3,1935,4,1,1973,4,1,4,895,3,3,315,0,2007,395000,1,6,45,4,40,12,12,9
2760,24,Reg,Inside,Lvl,Gtl,BrDale,6,5,3,3,3,3,525,3,1,1092,3,0,0,440,3,3,0,0,2006,105500,33,6,0,1,30,9,9,9
11050,85,Reg,Inside,Lvl,Gtl,Mitchel,8,5,4,3,4,3,1049,5,1,1916,4,1,3,741,3,3,0,0,2010,254900,11,8,70,2,40,12,12,9
7200,60,Reg,Inside,Lvl,Gtl,NAmes,5,3,3,3,3,3,864,2,1,1238,3,1,3,357,3,3,0,0,2007,102000,57,6,171,2,15,9,9,9
12420,79,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,944,5,1,1840,4,0,0,622,3,3,0,0,2009,230000,8,8,45,3,35,12,12,9
6120,51,Reg,Inside,Lvl,Gtl,BrkSide,5,8,3,3,3,3,939,5,1,1513,3,0,0,180,2,2,24,0,2007,137500,3,7,150,2,40,9,9,4
7111,55,IR1,Inside,Bnk,Gtl,BrkSide,5,7,4,4,3,3,1008,3,1,1143,3,1,1,288,3,3,265,0,2008,138000,25,4,0,2,35,16,9,9
19255,66,IR1,Inside,Lvl,Gtl,SawyerW,6,5,4,3,4,3,520,4,1,1338,4,1,1,576,3,3,0,0,2009,156500,26,5,0,3,30,12,12,9
8120,70,Reg,Inside,Lvl,Gtl,NAmes,4,7,3,4,3,3,864,5,1,864,3,0,0,463,3,3,0,0,2009,124500,39,5,0,2,28,12,9,9
11952,92,Reg,Inside,Lvl,Gtl,NWAmes,7,6,3,3,4,3,808,3,1,1969,3,1,4,534,3,3,0,0,2007,190000,30,7,276,3,42,9,12,9
3182,43,Reg,Inside,Lvl,Gtl,Blmngtn,7,5,4,3,4,3,1266,5,1,1266,4,1,4,388,3,3,100,0,2008,159895,1,5,16,4,35,12,12,9
9842,51,Reg,Inside,Lvl,Gtl,SWISU,5,6,3,3,3,2,612,5,1,2601,3,0,0,621,3,3,183,0,2008,189000,10,9,301,1,30,9,6,9
8020,69,IR1,Inside,Lvl,Gtl,Sawyer,5,6,3,3,3,3,912,3,0,912,3,0,0,0,0,0,0,0,2006,124000,42,5,0,1,30,9,9,0
11341,69,IR1,Inside,Lvl,Gtl,Sawyer,5,6,3,3,4,3,1392,3,1,1392,3,1,4,528,3,3,0,0,2010,121500,14,7,95,1,30,9,12,9
12436,76,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,1824,2,1,1824,3,0,0,484,3,3,0,0,2008,146000,51,9,0,2,25,9,9,9
12192,75,IR1,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,928,5,1,1823,4,0,0,626,3,3,192,0,2008,235000,7,8,36,3,35,12,12,9
3842,44,IR1,Inside,HLS,Mod,Crawfor,8,5,4,3,5,3,1594,5,1,1646,4,1,4,525,3,3,128,0,2006,300000,1,7,208,3,40,12,15,9
1936,21,Reg,Inside,Lvl,Gtl,MeadowV,4,7,3,3,3,3,546,4,1,1092,3,0,0,0,0,0,0,0,2006,90500,36,6,0,1,28,9,9,0
13101,74,IR1,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,1728,3,1,1728,3,0,0,576,3,3,0,0,2008,142600,43,10,0,2,25,9,9,9
9808,67,IR1,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,1573,5,1,1573,4,0,0,544,3,3,0,0,2009,227000,7,7,72,3,35,12,12,9
8145,69,IR1,Corner,HLS,Gtl,Crawfor,7,6,3,3,3,3,920,5,1,2480,3,2,4,400,3,3,0,0,2009,205000,59,10,57,3,42,9,9,9
17227,73,IR2,CulDSac,Lvl,Mod,CollgCr,8,5,4,3,4,3,1341,5,1,1341,4,1,3,482,3,3,240,0,2007,246900,7,5,84,3,40,12,12,9
5280,60,Reg,Corner,Lvl,Gtl,IDOTRR,4,7,3,3,1,2,173,5,0,1361,3,0,0,185,2,3,0,0,2008,89000,58,4,123,1,28,9,2,6
11792,89,Reg,Inside,Lvl,Gtl,Edwards,4,5,3,3,3,3,744,5,0,1120,2,0,0,480,3,2,0,0,2010,64000,60,4,160,1,20,9,9,6
3876,40,IR1,Inside,Lvl,Gtl,Greens,8,5,4,3,4,3,1226,3,1,1226,4,1,3,484,3,3,133,0,2006,170000,28,4,60,4,40,12,12,9
13891,107,Reg,Inside,Lvl,Gtl,NridgHt,9,5,5,3,5,3,1734,5,1,2822,5,1,4,1020,3,3,52,0,2009,582933,0,9,362,4,45,15,15,9
6000,50,Reg,Inside,Lvl,Gtl,OldTown,6,6,3,4,3,3,1103,4,1,1103,4,1,4,440,3,3,166,0,2006,110500,26,4,120,2,36,12,9,9
8240,80,Reg,Inside,Lvl,Gtl,Edwards,6,6,3,3,3,3,1179,4,1,1179,3,0,0,622,3,3,0,0,2007,110000,47,4,0,1,36,9,9,9
9405,50,Reg,Inside,Lvl,Gtl,Edwards,5,9,3,5,3,3,698,5,1,698,3,0,0,0,0,0,0,0,2009,118000,1,5,200,1,45,15,9,0
10625,85,Reg,Inside,Lvl,Gtl,NridgHt,7,5,4,3,4,3,998,5,1,2046,4,1,4,871,3,3,320,0,2008,284000,4,8,62,4,35,12,12,9
9247,70,IR1,Inside,Lvl,Gtl,NAmes,6,6,3,3,3,3,858,5,1,1716,3,1,4,490,3,3,0,0,2008,171000,46,7,204,2,36,9,9,9
10628,96,IR1,Corner,Lvl,Gtl,SawyerW,7,5,4,3,4,3,835,5,1,1812,4,0,0,478,3,3,146,0,2009,193000,5,7,91,3,35,12,12,9
11000,69,IR2,Corner,Lvl,Gtl,Mitchel,5,6,3,3,4,3,1090,3,1,1178,3,0,0,502,3,3,0,0,2007,135000,4,7,132,2,30,9,12,9
9399,54,Reg,Inside,Bnk,Gtl,Crawfor,7,8,3,3,3,3,818,3,1,1636,4,1,4,288,2,3,0,0,2006,167000,56,7,212,3,56,9,9,6
7200,60,Reg,Inside,Lvl,Gtl,OldTown,4,5,3,3,3,3,576,5,1,864,3,0,0,528,3,3,0,0,2006,105000,56,4,115,2,20,9,9,9
10264,78,IR1,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,1588,5,1,1588,4,0,0,472,3,3,158,0,2006,214000,7,6,29,3,35,12,12,9
13215,69,IR1,Corner,Lvl,Gtl,NridgHt,8,5,4,3,4,3,1420,5,1,1914,4,1,3,746,3,3,168,0,2006,279000,2,8,127,4,40,12,12,9
10530,81,Reg,Inside,Lvl,Gtl,NWAmes,6,6,3,3,3,2,675,3,1,1875,4,1,3,485,3,3,48,0,2006,184500,6,7,28,3,36,9,6,9
6000,50,Reg,Inside,Lvl,Gtl,OldTown,3,7,3,4,3,3,649,5,1,1183,3,0,0,308,3,3,0,0,2007,120000,5,5,176,2,21,12,9,9
7703,70,Reg,Inside,Lvl,Gtl,SawyerW,6,6,4,4,4,4,816,5,1,1730,4,0,0,528,3,3,0,0,2009,171500,17,7,259,3,36,16,16,9
4251,35,IR1,Inside,Lvl,Gtl,Somerst,7,5,4,3,4,3,625,5,1,1250,4,0,0,528,3,3,0,0,2007,164700,0,6,54,4,35,12,12,9
12128,88,IR1,Inside,Bnk,Gtl,SawyerW,6,4,4,3,4,3,868,5,1,2559,5,1,3,506,3,3,0,0,2006,209000,17,8,413,3,24,12,12,9
3072,69,Reg,Inside,Lvl,Gtl,Blmngtn,7,5,4,3,4,3,1365,5,1,1548,4,1,3,388,3,3,143,0,2006,225000,2,6,20,4,35,12,12,9
8410,58,Reg,FR2,Lvl,Gtl,Edwards,5,3,3,2,3,3,658,3,1,1184,3,0,0,0,0,0,0,0,2006,81000,10,7,151,1,15,6,9,0
15218,49,IR1,CulDSac,Lvl,Gtl,Somerst,8,5,4,3,5,4,1670,5,1,1670,4,1,4,928,3,3,0,0,2006,336820,0,7,440,4,40,12,20,9
14364,69,IR1,Inside,Low,Mod,SawyerW,7,5,4,3,4,3,1157,5,1,2062,3,1,4,454,3,3,60,0,2007,277000,18,8,209,3,35,12,12,9
8680,70,Reg,Inside,Lvl,Gtl,NAmes,5,7,3,3,3,3,894,3,1,894,3,0,0,312,3,3,0,0,2007,117600,47,5,0,2,35,9,9,9
9600,80,Reg,Inside,Lvl,Gtl,NAmes,6,8,3,4,3,3,856,5,1,1668,3,0,0,271,3,3,0,0,2009,140000,4,6,0,2,48,12,9,9
11778,91,Reg,Inside,Lvl,Gtl,CollgCr,9,5,5,3,5,3,1751,5,1,1766,5,2,4,874,3,3,216,0,2008,395039,0,8,36,3,45,15,15,9
15810,59,IR1,Inside,Lvl,Gtl,Gilbert,6,5,4,3,4,3,768,5,1,1496,4,0,0,572,3,3,100,0,2007,181755,0,7,0,2,30,12,12,9
11024,91,IR1,Corner,Lvl,Gtl,SawyerW,7,5,4,3,4,3,1400,5,1,1400,4,0,0,612,3,3,144,0,2006,186800,0,6,55,3,35,12,12,9
8970,69,IR1,Corner,Lvl,Gtl,NAmes,5,6,3,4,3,3,744,3,1,2140,3,1,3,549,3,3,0,0,2009,177500,44,8,304,2,30,12,9,9
10800,60,Reg,Inside,Lvl,Gtl,OldTown,4,6,3,3,3,3,656,3,1,968,3,0,0,216,2,2,0,0,2007,64500,0,7,0,2,24,9,9,4
4835,25,IR1,CulDSac,Lvl,Gtl,Somerst,7,5,4,3,5,3,1488,5,1,1488,4,1,4,506,3,3,168,0,2010,260000,5,6,50,4,35,12,15,9
3710,53,Reg,Inside,Lvl,Gtl,Blmngtn,7,5,4,3,4,3,1266,5,1,1266,4,1,4,388,3,3,100,0,2007,185485,0,5,16,4,35,12,12,9
6120,51,Reg,Corner,Lvl,Gtl,BrkSide,5,7,3,3,3,3,715,3,1,875,3,0,0,180,2,3,48,0,2009,105000,16,5,0,2,35,9,9,6
9600,80,Reg,FR2,Lvl,Gtl,Veenker,6,7,4,4,3,3,528,5,1,1855,3,1,3,512,3,3,113,0,2007,187000,13,7,100,4,42,16,9,9
14145,91,Reg,Corner,Lvl,Gtl,NWAmes,7,7,4,3,4,3,1208,5,1,1621,4,0,0,440,3,3,108,0,2006,202500,8,7,45,3,49,12,12,9
9926,70,IR1,Inside,Lvl,Gtl,NridgHt,7,5,4,3,4,3,1614,5,1,1614,4,0,0,878,3,3,100,0,2007,245700,1,7,38,4,35,12,12,9
8012,50,Reg,Inside,Lvl,Gtl,SawyerW,6,5,3,3,3,3,630,5,1,1266,3,2,3,283,3,3,340,0,2007,128000,27,5,0,3,30,9,9,9
10240,80,Reg,Inside,Lvl,Gtl,NridgHt,8,5,4,3,4,3,1030,4,1,2098,5,1,4,878,3,3,192,0,2006,275500,1,7,52,4,40,12,12,9
10762,69,IR1,CulDSac,Lvl,Gtl,Gilbert,7,5,4,3,4,3,978,5,1,1983,4,1,3,490,3,3,0,0,2009,225000,10,7,0,2,35,12,12,9
8000,80,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,4,3,528,3,1,1183,3,0,0,288,3,3,0,0,2009,138000,50,6,0,2,25,9,12,9
1680,21,Reg,Inside,Lvl,Gtl,BrDale,6,5,3,3,3,3,525,3,1,1092,3,0,0,264,3,3,0,0,2010,88000,39,6,0,1,30,9,9,9
13693,105,Reg,Inside,Lvl,Gtl,NridgHt,9,5,5,3,4,3,2153,5,1,2643,5,1,4,694,3,3,414,0,2007,380000,1,7,84,4,45,15,12,9
10625,85,Reg,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,1660,5,1,1660,4,1,4,660,3,3,133,0,2008,256000,1,6,120,4,40,12,12,9
7200,60,Reg,Corner,Lvl,Gtl,NAmes,5,7,3,3,3,3,900,3,1,900,4,0,0,576,3,3,222,0,2010,134800,10,6,32,2,35,9,9,9
1612,24,Reg,Inside,Lvl,Gtl,Blueste,6,6,3,3,4,3,561,3,1,1229,3,1,3,462,3,3,154,0,2009,121000,29,5,0,3,36,9,12,9
10207,84,Reg,Inside,Lvl,Gtl,Somerst,7,6,4,3,4,3,874,5,1,1761,4,0,0,578,3,3,144,0,2007,227875,0,7,105,4,42,12,12,9
10475,64,IR1,Corner,Lvl,Gtl,CollgCr,8,5,4,3,4,3,1694,5,1,1694,4,0,0,776,3,3,160,0,2010,245350,2,6,33,3,40,12,12,9
5976,33,Reg,Inside,Lvl,Gtl,OldTown,5,7,3,3,3,3,624,4,0,1248,3,0,0,0,0,0,0,0,2006,93500,56,6,386,2,35,9,9,0
10625,85,Reg,Corner,Lvl,Gtl,Edwards,5,5,3,3,3,3,458,2,0,835,3,0,0,366,2,3,0,0,2010,83000,60,4,77,1,25,9,9,6
53107,69,IR2,Corner,Low,Mod,ClearCr,6,5,4,3,4,3,1580,5,1,1953,4,2,2,501,3,3,216,0,2007,240000,15,8,231,1,30,12,12,9
5680,40,Reg,Inside,Lvl,Gtl,OldTown,5,4,3,3,3,3,592,3,0,1173,3,0,0,240,3,2,0,0,2007,113000,57,6,102,2,20,9,9,6
12400,66,IR1,Inside,Lvl,Gtl,NAmes,6,7,3,3,3,2,1215,3,1,1215,3,0,0,297,3,3,0,0,2009,155000,11,5,234,2,42,9,6,9
6768,65,IR1,Inside,Lvl,Gtl,Sawyer,6,8,3,4,3,3,912,4,1,912,4,0,0,288,3,3,168,0,2008,142000,12,7,0,1,48,12,9,9
6000,50,Reg,Inside,Lvl,Gtl,BrkSide,6,7,4,3,3,3,884,4,1,904,3,0,0,180,3,3,0,0,2009,119000,5,4,105,2,42,12,9,9
12508,75,IR1,Inside,Lvl,Gtl,Mitchel,6,7,3,3,4,3,983,5,1,1750,3,0,0,423,3,3,245,0,2008,160000,23,8,156,2,42,9,12,9
7415,62,IR1,Inside,Lvl,Gtl,Gilbert,6,5,3,3,3,3,839,5,1,1593,3,1,3,398,3,3,100,0,2008,193000,4,8,75,2,30,9,9,9
11762,88,Reg,Inside,Lvl,Gtl,NoRidge,8,5,4,3,5,3,1105,5,1,2202,4,1,3,517,3,3,0,0,2007,263000,14,9,209,4,40,12,15,9
8767,65,IR1,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,1310,5,1,1310,4,1,4,400,3,3,0,0,2006,164990,1,6,0,3,35,12,12,9
8190,60,Reg,Inside,Lvl,Gtl,Edwards,4,6,3,3,3,3,948,5,1,948,3,1,3,280,3,3,0,0,2007,119000,53,6,36,1,24,9,9,9
7500,75,Reg,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,1372,5,1,1448,4,1,4,692,3,3,0,0,2009,238500,2,5,140,4,40,12,12,9
70761,62,IR1,Inside,Low,Mod,ClearCr,7,5,3,3,4,3,1533,3,1,1533,4,2,3,576,3,3,200,0,2006,280000,31,6,54,1,35,9,12,9
3784,32,IR1,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,1511,5,1,1565,4,0,0,476,3,3,0,0,2007,193800,0,6,120,4,40,12,12,9
4224,44,Reg,Inside,Lvl,Gtl,MeadowV,5,7,3,3,4,3,1040,3,1,1060,3,1,3,572,3,3,100,0,2007,129900,31,6,110,1,35,9,12,9
9245,57,IR2,Inside,Lvl,Gtl,CollgCr,5,5,3,3,4,3,990,5,1,990,3,0,0,672,3,3,0,0,2008,145000,13,6,0,3,25,9,12,9
14781,69,IR2,CulDSac,Lvl,Gtl,CollgCr,8,5,4,3,4,3,1753,5,1,1787,4,1,3,748,3,3,198,0,2006,275000,4,6,150,3,40,12,12,9
8544,60,Reg,Corner,Lvl,Gtl,NAmes,3,4,3,3,0,0,0,2,0,1040,3,0,0,400,3,2,0,0,2006,81400,56,6,0,2,12,9,0,6
7440,62,Reg,Inside,Lvl,Gtl,Edwards,5,6,3,3,4,3,1089,3,1,1089,3,1,4,252,3,3,328,0,2009,125000,55,6,0,1,30,9,12,9
7404,62,Reg,Corner,Lvl,Gtl,OldTown,4,6,3,3,2,3,861,3,1,861,3,0,0,288,3,3,0,0,2009,80000,59,4,128,2,24,9,6,9
4853,67,Reg,Inside,Bnk,Gtl,SWISU,5,6,3,3,3,3,1107,2,0,1296,2,1,4,260,3,3,0,0,2010,104000,11,5,36,1,30,9,9,9
10593,59,IR1,Inside,Lvl,Gtl,NoRidge,7,5,4,3,4,3,1720,5,1,1720,4,1,3,527,3,3,240,0,2010,260400,14,7,210,4,35,12,12,9
12090,78,Reg,Inside,Lvl,Gtl,NWAmes,7,7,4,3,4,3,725,5,1,1479,4,1,3,484,3,3,167,0,2007,176000,4,7,72,3,49,12,12,9
11677,69,IR1,Inside,Lvl,Gtl,Sawyer,5,4,3,3,3,3,1040,3,1,1040,3,0,0,264,3,3,0,0,2007,123000,41,6,90,1,20,9,9,9
11000,69,Reg,FR2,Lvl,Gtl,NoRidge,9,5,4,3,5,3,1519,5,1,2172,5,1,3,687,3,3,162,0,2008,291000,8,8,153,4,45,12,15,9
8000,50,Reg,Inside,Lvl,Gtl,NAmes,6,6,3,4,3,3,972,5,1,972,3,1,4,240,3,3,0,0,2009,132000,7,5,0,2,36,12,9,9
8029,51,IR1,Inside,Lvl,Gtl,Gilbert,6,5,3,3,4,3,728,5,1,1456,4,0,0,400,3,3,100,0,2008,176000,3,7,24,2,30,9,12,9
13495,69,IR1,Corner,Lvl,Gtl,NAmes,5,6,3,4,3,3,1048,2,1,1728,3,1,4,576,3,3,0,0,2009,177625,53,7,99,2,30,12,9,9
9738,60,Reg,Inside,Lvl,Gtl,Edwards,5,7,3,4,3,3,784,4,1,1221,3,0,0,392,3,3,0,0,2006,104900,56,7,236,1,35,12,9,9
9272,68,IR1,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,842,5,1,1749,4,0,0,515,3,3,140,0,2006,196000,7,7,85,3,35,12,12,9
7841,48,IR1,Inside,Lvl,Gtl,NridgHt,9,5,5,3,5,3,1577,5,1,1577,5,1,4,564,3,3,203,0,2007,280000,2,6,39,4,45,15,15,9
8530,69,IR1,Inside,Lvl,Gtl,Gilbert,7,5,3,3,4,3,384,4,1,1474,3,1,3,400,3,3,120,0,2009,168500,13,7,72,2,35,9,12,9
13041,69,IR2,Inside,Lvl,Gtl,Gilbert,6,5,3,3,4,3,781,4,1,1671,3,1,3,423,3,3,0,0,2006,170000,11,7,84,2,30,9,12,9
43500,200,Reg,Inside,Lvl,Gtl,Mitchel,3,5,3,3,0,0,0,5,1,2034,3,0,0,1041,3,3,483,561,2007,130000,54,4,266,2,15,9,0,9
6240,52,Reg,Inside,Lvl,Gtl,BrkSide,7,5,3,3,3,3,989,3,1,2009,3,1,4,400,3,3,0,0,2008,150000,58,7,20,2,35,9,9,9
13015,95,Reg,Corner,Lvl,Gtl,CollgCr,5,6,3,4,4,3,1100,5,1,1100,3,0,0,462,3,3,0,0,2006,145000,10,6,0,3,30,12,12,9
9297,63,Reg,Inside,Lvl,Gtl,Mitchel,5,5,3,3,3,3,1728,3,1,1728,3,0,0,560,3,3,0,0,2006,188000,30,10,0,2,25,9,9,9
8773,57,IR1,Inside,HLS,Gtl,Gilbert,6,5,3,3,4,3,916,4,1,1600,3,1,3,460,3,3,100,0,2007,169000,10,7,38,2,30,9,12,9
8536,74,Reg,Corner,Lvl,Gtl,Edwards,5,5,3,3,4,3,1125,4,1,1125,3,0,0,430,3,3,80,0,2007,155000,0,5,64,1,25,9,12,9
4282,59,IR2,Inside,Lvl,Gtl,Somerst,7,5,4,3,4,3,1391,5,1,1391,4,0,0,530,3,3,156,0,2008,196000,4,5,158,4,35,12,12,9
8740,69,IR1,Inside,Lvl,Gtl,Gilbert,7,5,4,3,4,3,854,5,1,1995,4,1,4,435,3,3,264,0,2007,219500,5,8,48,2,35,12,12,9
10237,65,Reg,Inside,Lvl,Gtl,Gilbert,6,5,4,3,4,3,728,5,1,1456,4,1,4,390,3,3,0,0,2006,170440,0,7,24,2,30,12,12,9
7950,75,IR1,Corner,Bnk,Gtl,Edwards,6,6,3,3,3,3,690,3,1,1426,3,0,0,440,3,3,252,0,2009,159500,32,6,0,1,36,9,9,9
39290,128,IR1,Inside,Bnk,Gtl,Edwards,10,5,5,3,5,3,5095,5,1,5095,5,2,4,1154,3,3,546,0,2007,183850,-2,8,484,1,50,15,15,9
10400,80,Reg,Inside,Lvl,Gtl,NWAmes,7,6,3,3,3,3,1304,4,1,1682,3,1,4,530,3,3,98,0,2008,174000,38,6,0,3,42,9,9,9
10628,85,Reg,Inside,Lvl,Gtl,NAmes,7,5,3,4,3,4,1277,3,1,1277,3,1,1,526,3,3,0,0,2007,167000,37,5,176,2,35,12,12,9
2280,24,Reg,FR2,Lvl,Gtl,NPkVill,6,6,3,3,4,3,855,3,1,1456,3,1,3,440,3,3,87,0,2009,148500,33,7,0,2,36,9,12,9
7018,64,Reg,Inside,Lvl,Gtl,SawyerW,5,5,3,3,0,0,0,3,1,2228,3,0,0,720,3,3,73,0,2009,147983,30,10,0,3,25,9,0,9
10762,75,Reg,Corner,Lvl,Gtl,SawyerW,6,6,3,3,4,3,626,3,1,1217,3,1,3,288,3,3,0,0,2009,120000,29,6,28,3,36,9,12,9
7024,60,Reg,Inside,Lvl,Gtl,Edwards,5,5,3,3,5,4,1090,4,1,1090,3,0,0,450,3,3,0,0,2007,157000,1,6,49,1,25,9,20,9
7585,50,Reg,Inside,Lvl,Gtl,Edwards,5,3,3,3,2,2,810,2,1,1456,3,1,3,280,3,3,0,0,2006,91500,56,8,0,1,15,9,4,9
8777,67,Reg,Inside,Lvl,Gtl,Edwards,5,7,3,3,2,3,796,4,1,796,3,0,0,0,0,0,328,0,2008,85000,58,4,164,1,35,9,6,0
9170,70,Reg,Corner,Lvl,Gtl,Edwards,5,7,3,3,3,3,1214,5,1,1214,3,0,0,461,2,2,0,0,2007,140000,42,5,184,1,35,9,9,4
7742,66,Reg,Inside,Lvl,Gtl,Sawyer,5,7,3,3,3,3,955,5,1,955,3,0,0,386,3,3,0,0,2007,127000,41,6,0,1,35,9,9,9
8791,64,IR1,Inside,Lvl,Gtl,Somerst,6,5,4,3,4,3,864,5,1,1728,4,0,0,673,3,3,216,0,2008,207500,5,7,56,4,30,12,12,9
19800,60,Reg,Inside,Lvl,Gtl,Edwards,6,8,3,3,3,3,1836,4,1,3672,4,2,4,836,3,3,684,0,2006,415000,16,10,112,1,48,9,9,9
13339,90,IR1,Inside,Lvl,Gtl,Crawfor,6,6,3,3,3,3,1561,3,1,1561,3,1,4,463,3,3,0,0,2009,193000,49,7,268,3,36,9,9,9
